Progress,Duration (in seconds),Finished,LocationLatitude,LocationLongitude,UserLanguage,Q_RecaptchaScore,Informed Consent ,Gender,Gender_4_TEXT,Age,Ethnicity,Hispanic or Latino,Education,Employment,Income,Residency-State,Residency-Community,Residency-Community_4_TEXT,Current Status,Current Status_4_TEXT,Social Media,Social Media_10_TEXT,Political Ideology _1,Party Affiliation _1,Voting,Criminal Record,Criminal Record_3_TEXT,Q127_First Click,Q127_Last Click,Q127_Page Submit,Q127_Click Count,G1-Pew-ABRTLGL,G1-Pew-ABRTN_MED,G1-Pew-ABORTION3,G1-Pew-ABORTION4,G2-ImmigrationPop,G2-ImmigrationPolicy,G2-ImmPolicyImpact,Q128_First Click,Q128_Last Click,Q128_Page Submit,Q128_Click Count,G2-DV1,G2-DV2,G2-DV3-6_1,G2-DV3-6_2,G2-DV3-6_3,G2-DV3-6_4,Q129_First Click,Q129_Last Click,Q129_Page Submit,Q129_Click Count,G3-Express,G3-Backlash,Q130_First Click,Q130_Last Click,Q130_Page Submit,Q130_Click Count,G4-Fair,G4-Trust,G4-Decision,G5-PreT-USCourtTrust,G5-PreT-IOTrust,G5-PreT-IOparticipat,G5-PreT-InterCase,G5-PreT-ICCfimiliar,Q131_First Click,Q131_Last Click,Q131_Page Submit,Q131_Click Count,G5-PostT-Relaible,G5-PostT-Fair,G5-PostT-Effective,G5-PostT-Political,Manipulation Check,Manipulation Check_DO,rid,zip,Create New Field or Choose From Dropdown...,Group1-Abortion_DO,Group2-Immigration-PostT_DO,Group3-Speech_DO,Group4-SCOTUS_DO,Group5-ICC-PostT_DO
100,352,TRUE,34.9803,-81.9168,EN,0.30000001192092896,Yes,Female,,1963,Two or more races,Not Hispanic or Latino,High school diploma or GED,Retired,"Less than $25,000",South Carolina,Urban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Youtube,,Moderate,Independent,Democratic candidate,No,,1.119,32.175,32.579,10,Illegal in most cases,Not sure,Somewhat easy,About what it is now,A small population,Neither adequate nor inadequate,Not at all,1.191,28.887,31.209,14,About the same,About the same,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,2.896,35.409,36.301,13,1-Not Very Likely,1-Not Very Likely,1.47,49.422,49.914,14,6,6,No,Not too much,Very little,Somewhat important,Unsure,Never heard of it,1.507,26.376,31.086,9,Neutral,Neutral,Neutral,Neutral,AI application in campaign finance,A case decided by the U.S. Supreme Court|Expressing opinions on a political issue|AI application in campaign finance|Immigration policy and law enforcement,6818af17-d984-49cf-f323-78581869bf29,29303,,G1-ForcedTravel|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-Full-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-Family|G3-Express|G3-Backlash|Q129,G4-1L8C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T2|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,374,TRUE,25.9562,-80.1828,EN,0.8999999761581421,Yes,Female,,1967,White,Not Hispanic or Latino,"Some college, but no degree",Working full-time,"$25,000-$49,999",Florida,Suburban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Instagram,,Very Liberal,Strong Democrat,Democratic candidate,No,,8.972,55.683,56.357,17,Legal  in all cases,Legal,Very difficult,Easier than it is now,A large population,Not at all adequate,Significantly impacted,2.734,38.2,39.101,17,About the same,About the same,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,4.973,23.226,44.1,13,10 -Very Likely,1-Not Very Likely,2.139,43.973,44.63,21,10-Most Fair,3,Yes,A moderate amount,A great deal,Extremely important,Only if it serves U.S. interests,"Heard of it, but don’t know much",9.836,37.6,38.124,16,Very unreliable,Very unreliableVery unfair,Very ineffective,Neutral,AI application in campaign finance,Expressing opinions on a political issue|AI application in campaign finance|A case decided by the U.S. Supreme Court|Immigration policy and law enforcement,6818af0b-6eb0-90aa-3391-559e45394008,33914,,G1-ForcedTravel|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-No-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-Online|G3-Express|G3-Backlash|Q129,G4-6L3C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-NormativePolicyPr|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,286,TRUE,36.0102,-115.2183,EN,0.8999999761581421,Yes,Female,,1982,Asian,Not Hispanic or Latino,Bachelor’s degree,A homemaker or stay-at-home parent,"$150,000 or more",Nevada,Suburban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,TikTok,,Moderate,Lean Republican,Republican candidate,No,,3.68,44.734,45.228,10,Legal  in all cases,Legal,Somewhat easy,About what it is now,A very large population,Neither adequate nor inadequate,Not at all,1.101,40.119,40.769,14,Decreased,Much more safer,Disagree,Strongly disagree,Agree,Neither agree nor disagree,1.486,28.342,32.396,12,5,5,2.797,27.857,31.623,8,9,5,No,Not too much,Very little,Somewhat important,Unsure,Never heard of it,7.959,13.597,30.984,8,Neutral,Neutral,Neutral,Neutral,AI application in campaign finance,AI application in campaign finance|A case decided by the U.S. Supreme Court|Immigration policy and law enforcement|Expressing opinions on a political issue,6818af65-1d54-3d91-890e-cc29b58b7be3,89117,,G1-ForcedTravel|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-No-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-Friends|G3-Express|G3-Backlash|Q129,G4-3L6C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T3|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,346,TRUE,32.246,-110.9177,EN,0.8999999761581421,Yes,Female,,Tucson,White,Hispanic or Latino,High school diploma or GED,Unemployed and looking for work,"Less than $25,000",Arizona,Urban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Instagram,,Somewhat Liberal,Independent,Neither - did not vote/voted for an independent candidate,No,,1.434,50.067,50.632,13,Legal in most cases,Legal,Very difficult,Easier than it is now,Not at all,Neither adequate nor inadequate,Significantly impacted,7.35,48.704,49.521,13,About the same,About the same,Disagree,Disagree,Disagree,Disagree,1.748,31.215,31.83,14,1-Not Very Likely,1-Not Very Likely,1.538,31.92,33.753,12,1-Least Fair,1-Not trust at all,Yes,Not at all,None at all,Not important at all,Unsure,Never heard of it,8.762,31.122,33.163,14,Neutral,Neutral,Neutral,Neutral,AI application in campaign finance,Immigration policy and law enforcement|Expressing opinions on a political issue|A case decided by the U.S. Supreme Court|AI application in campaign finance,6818af29-d5de-0763-d38a-1ba03465400b,85705,,G1-ForcedTravel|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-No-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-StudentOrg|G3-Express|G3-Backlash|Q129,G4-1L8C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T1|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,312,TRUE,41.977,-70.971,EN,0.8999999761581421,Yes,Male,,1984,White,Not Hispanic or Latino,Bachelor’s degree,Working full-time,"$150,000 or more",Massachusetts,Suburban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Youtube,,Very Liberal,Strong Democrat,Democratic candidate,No,,0.777,32.127,35.431,12,Legal in most cases,Legal,Somewhat easy,About what it is now,A small population,Neither adequate nor inadequate,Somewhat,0.83,33.966,34.833,12,About the same,Somewhat more dangerous,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,1.342,22.01,41.959,10,7,5,1.846,44.281,45.43,11,7,3,Yes,Not too much,Some,Extremely important,"Yes, even without direct U.S. interest",Somewhat familiar,0.905,29.891,30.701,12,Neutral,Somewhat fair,Somewhat effective,Neutral,AI application in campaign finance,Immigration policy and law enforcement|A case decided by the U.S. Supreme Court|AI application in campaign finance|Expressing opinions on a political issue,6818af5c-21ff-768d-d8a1-9cfddac3324f,02061,,G1-Delay|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-No-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-StudentOrg|G3-Express|G3-Backlash|Q129,G4-8L1C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-NormativePolicyPr|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,273,TRUE,35.9243,-83.9965,EN,0.4000000059604645,Yes,Male,,1981,White,Not Hispanic or Latino,Bachelor’s degree,Working full-time,"$50,000-$74,999",Tennessee,Suburban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Facebook,,Moderate,Independent,Republican candidate,No,,0.757,23.568,34.302,17,Legal  in all cases,Not sure,Very difficult,Easier than it is now,Not at all,Somewhat adequate,Not at all,1.019,24.417,32.396,15,Decreased,Somewhat safer,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,2.772,12.923,31.228,9,5,9,0.687,26.6,32.657,10,9,8,Yes,Not too much,Very little,Not very important,"No, the U.S. should stay out","Heard of it, but don’t know much",1.745,13.435,32.534,9,Somewhat reliable,Neutral,Neutral,Neutral,AI application in campaign finance,Immigration policy and law enforcement|A case decided by the U.S. Supreme Court|Expressing opinions on a political issue|AI application in campaign finance,6818af87-2d76-1569-5fc8-cc4af2dd439f,37415,,G1-Delay|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-No-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-Family|G3-Express|G3-Backlash|Q129,G4-6L3C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T2|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,393,TRUE,36.3031,-88.3126,EN,1,Yes,Male,,1972,White,Not Hispanic or Latino,High school diploma or GED,Unemployed and looking for work,"Less than $25,000",Tennessee,Suburban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Youtube,,Somewhat Conservative,Republican,Neither - did not vote/voted for an independent candidate,No,,1.749,35.502,36.039,15,Legal in most cases,Legal,Somewhat difficult,About what it is now,A small population,Neither adequate nor inadequate,Not at all,1.476,49.167,50.819,22,About the same,About the same,Disagree,Neither agree nor disagree,Agree,Agree,2.087,29.9,32.7,22,1-Not Very Likely,1-Not Very Likely,1.04,30.971,31.87,26,5,5,Yes,Not too much,None at all,Not very important,"No, the U.S. should stay out",Somewhat familiar,1.354,31.748,32.547,20,Somewhat reliable,Somewhat fair,Very ineffective,Extremely biased,AI application in campaign finance,AI application in campaign finance|Expressing opinions on a political issue|Immigration policy and law enforcement|A case decided by the U.S. Supreme Court,6818af16-d937-60e0-a43d-5d6728ed1ae4,37664,,G1-Delay|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-Full-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-Online|G3-Express|G3-Backlash|Q129,G4-3L6C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T2|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,277,TRUE,39.9275,-82.0032,EN,0.8999999761581421,Yes,Female,,1979,White,Not Hispanic or Latino,High school diploma or GED,Other,"Less than $25,000",Ohio,Urban,,Yes - I was a naturalized citizen.,,TikTok,,Very Liberal,Republican,Democratic candidate,Yes,,1.1,29.173,31.892,14,Legal  in all cases,Not sure,Very difficult,About what it is now,Not at all,Not at all adequate,Somewhat,2.469,20.975,31.617,12,Increased,Somewhat safer,Strongly disagree,Strongly disagree,Neither agree nor disagree,Disagree,2.859,8.318,35.138,4,1-Not Very Likely,2,1.16,26.189,34.322,10,2,1-Not trust at all,Yes,A great deal,Very little,Extremely important,"No, the U.S. should stay out",Very familiar,1.166,10.051,31.542,8,Somewhat unreliable,Very unreliableVery unfair,Neutral,Somewhat unbiased,A case decided by the U.S. Supreme Court,Immigration policy and law enforcement|AI application in campaign finance|A case decided by the U.S. Supreme Court|Expressing opinions on a political issue,6818af7c-f0bb-bbb9-1bda-f806699bb283,43701,,G1-ForcedTravel|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-Full-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-Family|G3-Express|G3-Backlash|Q129,G4-8L1C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T2|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,363,TRUE,30.2712,-81.7529,EN,0.800000012,Yes,Female,,1962,White,Not Hispanic or Latino,Bachelor’s degree,Working part-time,"$100,000-$149,999",South Carolina,Suburban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Facebook,,Moderate,Independent,Prefer not to disclose.,No,,2.374,30.456,32.214,17,Legal in most cases,Legal,Somewhat difficult,Easier than it is now,A moderate population,Neither adequate nor inadequate,Somewhat,1.056,38.351,39.166,16,Increased,Somewhat more dangerous,Disagree,Disagree,Disagree,Disagree,8.206,28.496,31.814,9,10 -Very Likely,8,2.5,51.18,51.795,17,10-Most Fair,5,Yes,A moderate amount,Some,Extremely important,"Yes, even without direct U.S. interest",Very familiar,1.297,42.846,43.435,16,Somewhat reliable,Very fair,Somewhat effective,Somewhat unbiased,AI application in campaign finance,AI application in campaign finance|Expressing opinions on a political issue|A case decided by the U.S. Supreme Court|Immigration policy and law enforcement,6818af2b-67c7-05af-77fa-ce72be4449a1,29906,,G1-ForcedTravel|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-No-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-InClass|G3-Express|G3-Backlash|Q129,G4-6L3C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-NormativePolicyPr|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,268,TRUE,39.7406,-84.6479,EN,0.5,Yes,Female,,1984,White,Not Hispanic or Latino,"Some college, but no degree",Working full-time,"$25,000-$49,999",Ohio,Rural,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Instagram,,Somewhat Conservative,Republican,Republican candidate,No,,2.842,29.417,30.921,11,Illegal in most cases,Illegal,Very difficult,About what it is now,A small population,Somewhat adequate,Not at all,1.201,29.302,30.979,10,About the same,About the same,Strongly disagree,Strongly disagree,Strongly disagree,Agree,11.201,34.776,35.652,13,6,8,3.664,19.117,35.951,10,8,3,Yes,A moderate amount,Very little,Not important at all,"No, the U.S. should stay out",Somewhat familiar,1.612,31.265,32.234,10,Somewhat reliable,Somewhat unfair,Very ineffective,Extremely biased,Expressing opinions on a political issue,AI application in campaign finance|Immigration policy and law enforcement|Expressing opinions on a political issue|A case decided by the U.S. Supreme Court,6818af81-86fa-a0f3-f315-f1bc7f3ebfde,45320,,G1-ForcedTravel|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-No-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-InClass|G3-Express|G3-Backlash|Q129,G4-4L4C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T3|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,323,TRUE,25.9843,-80.2149,EN,0.800000012,Yes,Female,,1993,White,Hispanic or Latino,High school diploma or GED,A homemaker or stay-at-home parent,"$100,000-$149,999",Florida,Suburban,,Yes - I was a naturalized citizen.,,Youtube,,Somewhat Liberal,Democrat,Democratic candidate,Yes,,1.343,42.446,43.076,14,Illegal in most cases,Illegal,Somewhat easy,Harder than it is now,A very large population,Very adequate,Not at all,1.837,44.568,45.3,12,About the same,About the same,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,7.458,29.539,30.835,13,10 -Very Likely,9,1.916,21.118,30.968,7,8,1-Not trust at all,Yes,Not at all,Some,Extremely important,"No, the U.S. should stay out",Never heard of it,10.516,21.697,36.986,9,Somewhat reliable,Somewhat unfair,Somewhat ineffective,Extremely biased,AI application in campaign finance,Immigration policy and law enforcement|Expressing opinions on a political issue|AI application in campaign finance|A case decided by the U.S. Supreme Court,6818af60-c654-9b60-b45a-e99839f83a55,33136,,G1-ForcedTravel|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-Full-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-Online|G3-Express|G3-Backlash|Q129,G4-6L3C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T1|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,323,TRUE,26.2662,-81.7164,EN,0.8999999761581421,Yes,Male,,1958,White,Not Hispanic or Latino,Bachelor’s degree,Retired,"$25,000-$49,999",Florida,Rural,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Facebook,,Somewhat Conservative,Republican,Republican candidate,No,,3.894,35.644,35.66,10,Illegal in most cases,Legal,Somewhat difficult,Harder than it is now,A moderate population,Somewhat inadequate,Not at all,11.813,39.02,39.582,11,Decreased,Somewhat safer,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,18.952,24.954,31.269,5,5,5,25.503,36.458,37.196,7,7,6,No,A moderate amount,Very little,Not very important,"No, the U.S. should stay out",Somewhat familiar,3.745,29.376,31.258,11,Somewhat unreliable,Somewhat unfair,Very ineffective,Extremely biased,Immigration policy and law enforcement,Immigration policy and law enforcement|AI application in campaign finance|Expressing opinions on a political issue|A case decided by the U.S. Supreme Court,6818af4d-52e1-7698-7738-540d4b965f41,34119,,G1-ForcedTravel|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-Full-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-Online|G3-Express|G3-Backlash|Q129,G4-8L1C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T1|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,380,TRUE,41.9025,-87.6726,EN,0.8999999761581421,Yes,Male,,2002,Black or African American,Not Hispanic or Latino,High school diploma or GED,Working part-time,"Less than $25,000",Illinois,Urban,,No - I am here on visa.,,Facebook,,Moderate,Independent,Democratic candidate,No,,0.901,32.969,35.302,13,Legal  in all cases,Not sure,Somewhat easy,About what it is now,A very large population,Neither adequate nor inadequate,Somewhat,0.749,29.498,31.171,14,Increased,About the same,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,1.548,10.1,91.199,6,9,5,1.622,18.105,30.928,6,7,6,Yes,A moderate amount,Very little,Very important,"No, the U.S. should stay out",Very familiar,1.289,8.602,34.722,9,Somewhat unreliable,Neutral,Very ineffective,Somewhat unbiased,AI application in campaign finance,A case decided by the U.S. Supreme Court|AI application in campaign finance|Expressing opinions on a political issue|Immigration policy and law enforcement,6818af29-b9ac-ec8f-e08b-05a15e3ca1b6,60644,,G1-ForcedTravel|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-Full-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-StudentOrg|G3-Express|G3-Backlash|Q129,G4-8L1C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-NormativePolicyPr|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,390,TRUE,29.4551,-98.6498,EN,0.8999999761581421,Yes,Male,,1984,White,Hispanic or Latino,"Some college, but no degree",Working part-time,"$150,000 or more",Texas,Urban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Facebook,,Very Liberal,Independent,Republican candidate,No,,0.897,19.825,31.69,11,Illegal in most cases,Legal,Somewhat difficult,Harder than it is now,A moderate population,Neither adequate nor inadequate,Somewhat,0.701,16.422,31.681,12,Increased,Somewhat more dangerous,Neither agree nor disagree,Strongly disagree,Strongly agree,Neither agree nor disagree,1.572,37.421,39.361,8,10 -Very Likely,6,0.744,25.38,31.294,9,7,4,Yes,A moderate amount,How much do you generally trust international organizations to act in good faith?,Not important at all,Only if it serves U.S. interests,Very familiar,1.677,6.486,34.542,9,Somewhat unreliable,Very fair,Neutral,Somewhat biased,AI application in campaign finance,Expressing opinions on a political issue|A case decided by the U.S. Supreme Court|AI application in campaign finance|Immigration policy and law enforcement,6818af22-ce11-f04c-795a-928fc7a6720d,92392,,G1-ForcedTravel|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-No-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-Friends|G3-Express|G3-Backlash|Q129,G4-6L3C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T3|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,442,TRUE,42.8688,-97.4091,EN,0.8999999761581421,Yes,Female,,1959,White,Not Hispanic or Latino,Associates or technical degree,Retired,"Less than $25,000",South Dakota,Suburban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Youtube,,Somewhat Liberal,Democrat,Democratic candidate,No,,0.999,35.348,36.201,8,Legal  in all cases,Legal,Very difficult,Easier than it is now,A small population,Neither adequate nor inadequate,Not at all,0.895,35.095,36.1,12,About the same,About the same,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,4.788,30.003,32.39,11,6,9,1.026,54.024,54.797,10,10-Most Fair,5,Yes,Not too much,Some,Extremely important,"Yes, even without direct U.S. interest","Heard of it, but don’t know much",9.234,36.849,37.672,15,Neutral,Neutral,Neutral,Neutral,AI application in campaign finance,AI application in campaign finance|Expressing opinions on a political issue|A case decided by the U.S. Supreme Court|Immigration policy and law enforcement,6818aeed-f258-3fd3-2e61-c18da38d63bc,57078,,G1-Delay|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-No-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-Online|G3-Express|G3-Backlash|Q129,G4-3L6C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T1|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
100,257,TRUE,36.7943,-119.8856,EN,0.8999999761581421,Yes,Male,,1945,White,Not Hispanic or Latino,High school diploma or GED,Working full-time,"$50,000-$74,999",Illinois,Urban,,"Yes - I born in the USA, or my parent(s) is a U.S. citizen.",,Facebook,,Very Concservative,Strong Republican,Republican candidate,No,,0.968,29.7,30.776,22,Legal in most cases,Legal,Somewhat difficult,Harder than it is now,A moderate population,Somewhat inadequate,Somewhat,1.289,29.2,30.942,15,Increased,Much more safer,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,3.971,30.231,31.406,12,10 -Very Likely,5,2.292,16,31.006,10,1-Least Fair,7,Yes,A moderate amount,Some,Not very important,Only if it serves U.S. interests,Somewhat familiar,2.1,22.558,30.914,12,Very unreliable,Very unreliableVery unfair,Very ineffective,Extremely biased,Immigration policy and law enforcement,Immigration policy and law enforcement|AI application in campaign finance|A case decided by the U.S. Supreme Court|Expressing opinions on a political issue,6818afaf-7efb-3d31-909e-a71093c953b7,61606,,G1-Delay|G1-Pew-ABRTLGL|G1-Pew-ABRTN_MED|G1-Pew-ABORTION3|G1-Pew-ABORTION4|Q127,G2-No-Sanctuary|G2-DV1|G2-DV2|G2-DV3-6|Q128,G3-Friends|G3-Express|G3-Backlash|Q129,G4-3L6C|G4-Fair|G4-Trust|G4-Decision|Q130,G5-T1|G5-PostT-Relaible|G5-PostT-Fair|G5-PostT-Effective|G5-PostT-Political|Q131
